s_prot,s_german,longitud,latitud,soil_suitability,mean_temp,mean_preci,dist_100km,log_distance_carbon_c,steamengines_number,min_distance_uni,density
575.0,575.0,575.0,575.0,575.0,575.0,575.0,575.0,575.0,575.0,575.0,575.0
63.36933005684018,88.04829696205536,12.47751953568226,52.10792831152121,2.3703713236988455,8.611260869565218,58.37425043478262,0.23222608695652175,3.739565705414485,352.8330434782609,0.873111834648791,44.27017443670823
35.64070681745457,24.129319217397132,4.609653349128822,1.389014678198695,0.9976202243598499,0.831905305341294,12.499298366924288,0.21357091131867814,1.5359473327731725,383.47426075595206,0.5171240259206963,15.232658070517063
0.5783034494783645,10.005973715651136,6.0829665145,48.0066174497,1.0,6.078,41.812,0.0,0.0,16.0,0.0,22.392156862745097
27.527298333726787,95.75676007625188,8.43531377535,51.098395000850005,1.75,8.187999999999999,47.671499999999995,0.065,2.8340816903174515,143.0,0.5148615221108341,32.182064263872874
80.56161506280992,99.13478559300604,11.1212490897,51.8714723747,2.222222222222222,8.592,56.371,0.174,3.876164379538906,242.0,0.7621483293822321,47.42472266244057
95.61715512014999,99.67689898832879,16.616657131700002,53.212993116,2.80625,9.1265,65.265,0.346,5.0591884094750075,378.5,1.1656548016304473,52.77488984603198
99.36382187012364,99.98717850091032,22.564146827,55.648116965,9.0,10.872,102.047,1.389,5.79126870563259,3745.0,2.542905908594554,70.80630213160333
