id_inequality,d_Hauptberuf,high,medium,low,unskilled
35.0,20261.0,12.951974853202778,3830.1572568124116,2638.094956941549,13779.795811392836
36.0,13149.0,9.88592499092587,2795.5689584679376,1735.3156545826362,8608.2294619585
37.0,14400.0,9.663175975604398,3146.4512750318127,2058.6276768226057,9185.257872169977
38.0,18125.0,11.925605735091704,3892.3475080631742,2585.5310418100676,11635.195844391666
39.0,17087.0,10.442578315437357,3472.9574205476883,2273.7758352142546,11329.824165922619
40.0,22200.0,20.83759571183154,5273.832355697959,2978.775674426755,13926.554374163454
41.0,15904.0,15.421408183386793,3939.2902415583458,2069.6478088442796,9879.640541413988
42.0,17792.0,10.900952940647079,4084.395450237724,2284.3509195730467,11412.352677248584
43.0,19357.0,11.530058987419077,4390.7391043308035,2619.843824750724,12334.887011931054
45.0,19071.0,34.00735604430965,8864.159529036811,5032.25444266686,5140.578672252018
46.0,16475.0,6.80676814168141,3526.152629004806,2186.621495164373,10755.419107689138
47.0,25174.0,47.18692136821998,6173.731992847221,4185.37037883466,14767.710706949898
49.0,52044.0,205.98089795946717,23071.84004550281,15194.59910956806,13571.579946969665
51.0,13590.0,13.66412870779278,3280.7911321008005,2733.7108715439463,7561.83386764746
52.0,17130.0,51.63832938732018,4512.765942912913,3222.3505634698795,9343.245164229887
53.0,14940.0,62.08168631961846,4078.4065932577314,2922.2604304744223,7877.251289948226
54.0,19600.0,14.563684509251283,4716.8263453382915,2545.196879273516,12323.413090878941
55.0,20437.0,9.359206985833163,4200.880704912007,2256.2211179156043,13970.538970186553
56.0,27770.0,7.085761842384117,4995.248262449727,2676.0807661315002,20091.585209576388
57.0,19046.0,23.58636609050298,4990.254657369713,3086.621864389801,10945.537112149981
58.0,9951.0,4.22387666042276,1824.5538063260487,1574.3546237271585,6547.867693286369
59.0,14036.0,7.9847351826698425,3148.174961020477,1716.2533686649526,9163.586935131902
60.0,26281.0,25.99857301287911,5665.1119675433365,3934.5449309283204,16655.344528515463
61.0,20168.0,25.455704681870845,4965.92434961488,3227.431648625043,11949.188297078206
62.0,21174.0,11.767326924709176,4393.5224642163885,2406.9589299640916,14361.75127889481
63.0,22579.0,19.56971250549985,4800.753789999492,3064.5670354107606,14694.109462084249
64.0,19035.0,14.021354725332081,4058.92337124887,2528.0104996045065,12434.044774421292
66.0,11288.0,38.573636012338916,4812.5187908269045,3245.000069111972,3191.907504048784
67.0,21864.0,42.660320776494814,4499.505081579861,3187.4181810883338,14134.41641655531
68.0,19536.0,17.484607451979862,4299.320158915833,2575.102522188704,12644.092711443483
70.0,10729.0,37.18856877272973,4599.626202263439,3062.519575168061,3029.66565379577
71.0,18543.0,13.703958436661697,3564.3194703167715,2179.3278426722886,12785.648728574279
72.0,31707.0,22.41389198006582,6797.138696398157,4208.989034583037,20678.45837703874
73.0,12628.0,7.444225315948158,2602.2646691931877,1603.8960183498352,8414.395087141029
74.0,21535.0,26.54555006784977,4615.717913086552,3246.4619732674682,13646.274563578132
75.0,24789.0,18.38332923320604,5315.919487349571,3190.8195651191563,16263.877618298067
76.0,27467.0,16.06547630388369,5527.8697262881615,3253.6564705078754,18669.408326900077
77.0,26009.0,18.51994655754271,6139.832991039675,3583.144957528919,16267.502104873864
78.0,831764.0,2683.6742236441446,373795.15082335024,250208.83349636584,205076.34145663976
79.0,26763.0,47.97632660620208,6745.524127482311,3611.8633732621165,16357.63617264937
80.0,24055.0,17.11569952659992,5483.757956413787,3633.2912981735026,14920.83504588611
81.0,28800.0,29.42984494663755,6918.262707201495,4812.878098383702,17039.429349468166
83.0,41467.0,89.45004968196625,12520.597017728576,8004.783224947721,20852.169707641737
85.0,170881.0,637.4373386254528,64610.756654383185,39835.04976750252,65797.75623948884
86.0,86263.0,686.9971668991744,36686.86398144634,24637.682206596237,24251.45664505825
87.0,68580.0,206.79036438814575,29694.44468371522,18621.560874053856,20057.204077842776
88.0,50704.0,500.5635861208939,22235.8083930584,15756.665834082893,12210.962186737814
91.0,146409.0,990.0182302301697,50955.76035497682,36036.53430249486,58426.687112298154
92.0,21472.0,17.462929776837083,5673.083311422249,2611.1867801473622,13170.266978653552
93.0,34623.0,29.848015761892388,8348.881824578566,7357.752444653674,18886.517715005866
94.0,40452.0,28.54393590542845,10029.801719976285,5062.000052526975,25331.654291591312
95.0,18071.0,62.164182482424714,7673.231776215956,5354.398994715927,4981.205046585691
96.0,26815.0,313.4053611304243,11151.6267689697,5239.0930333444085,10110.874836555467
97.0,34282.0,68.60896074153838,9155.535715624614,5457.996124347881,19599.859199285966
98.0,18841.0,53.6307327687527,7977.210128574321,4506.591677035738,6303.567461621187
99.0,29642.0,24.446314082539185,9099.59445725364,4211.719930226895,16306.239298436929
100.0,34869.0,39.77979102053036,9288.006679850416,5105.24124425455,20435.9722848745
101.0,32279.0,17.033640615605687,7851.969281763053,3641.3714897947375,20768.625587826602
102.0,35006.0,43.237920133301586,9896.061322799456,5508.937013759216,19557.763743308027
103.0,40041.0,59.36004367609713,9909.914593268657,7450.646071988839,22621.079291066406
104.0,22222.0,19.21199459764571,5539.2512625429745,3166.610594532627,13496.926148326753
105.0,18252.0,24.7118455293614,4305.255245690601,2715.919549858573,11206.113358921462
106.0,23685.0,25.89122418127323,5496.129077084423,3771.3572888088484,14391.622409925456
107.0,38092.0,70.47885110166659,10317.044274651189,6365.695609407825,21338.78126483932
110.0,41774.0,84.04954919233286,11493.58306763747,6761.767878759318,23434.59950441088
111.0,20651.0,87.7468033529453,8815.05783038653,5533.77418706008,6214.421179200444
112.0,20454.0,17.115999346590694,4550.890208646671,2866.4107675745136,13019.583024432224
113.0,19181.0,20.93666974284949,4220.9589404796025,2951.501006115379,11987.60338366217
114.0,21257.0,24.505962212745793,5151.319193079105,3954.231438947839,12126.94340576031
115.0,27571.0,32.122109374974265,5743.41938308866,5319.978217877068,16475.480289659296
117.0,15081.0,26.58679999600799,4291.288651228948,5601.091870582844,5162.0326781922
118.0,21774.0,14.605681551910076,4133.373493515902,3678.813634387978,13947.20719054421
119.0,16069.0,16.237774719713734,3656.2233227775178,2600.129447041015,9796.409455461753
120.0,34091.0,45.31140079483318,7568.2588594464705,7157.855052609256,19319.57468714944
121.0,38394.0,96.10069598500976,8478.678624775011,9963.324827700293,19855.895851539688
123.0,18034.0,46.89111862345863,5712.361901698745,6768.9223010979795,5505.824678579817
124.0,26974.0,22.419513671608826,4902.931848759724,4592.287562349737,17456.36107521893
125.0,14879.0,46.656005133420564,2846.508775468767,6265.41033120282,5720.4248881949925
126.0,39579.0,48.627728193973304,8312.098518167195,10059.003872702686,21159.269880936143
127.0,15618.0,23.599592501519624,2856.11612863579,5202.784759898008,7535.499518964682
128.0,19816.0,35.554843237349466,5433.390159847924,2561.2728553180586,11785.782141596666
129.0,14053.0,37.83200206149785,3887.7988408946912,1963.1032145181598,8164.265942525651
130.0,23168.0,49.97345896230817,6873.43015190746,4750.486922516608,11494.109466613623
131.0,18689.0,58.15500135569353,4851.524744478065,3842.9164013949285,9936.403852771313
132.0,37616.0,72.28169548606124,10151.276289577492,5392.065642231006,22000.37637270544
134.0,75251.0,286.87740222128775,34626.81919410002,18661.30607471122,21675.99732896747
136.0,20319.0,20.248944999652256,4883.49319315452,2556.2955420035973,12858.96231984223
137.0,21187.0,29.46183867546888,4691.610323855006,2092.989795857602,14372.938041611924
139.0,7481.0,29.871137558017285,3138.067851376473,2167.5281363618515,2145.5328747036583
141.0,19187.0,13.851497945217755,4077.0033171031214,1902.4939922278652,13193.651192723795
142.0,22494.0,19.579659899379738,5421.031330300453,2495.1255749289426,14558.263434871224
143.0,17593.0,17.110131538420962,3881.1727169501237,1973.5034927539903,11721.213658757464
144.0,16300.0,20.923175876550847,3907.991179245492,1791.189707304507,10579.895937573452
145.0,18758.0,17.672717129953956,4376.191156237922,2132.511595406873,12231.62453122525
146.0,8699.0,7.908298805311497,2094.608814053568,1087.4051603342207,5509.0777268069
147.0,14253.0,11.595682348352573,3526.0135848005693,1998.97264232818,8716.418090522897
148.0,31741.0,23.142718870880422,7224.885258272547,3613.5363839344054,20879.43563892217
149.0,19951.0,24.433654280450515,4755.0887320858055,2571.332715030882,12600.144898602863
150.0,23302.0,28.20623669416601,6278.654455657219,3453.3426801040177,13541.796627544598
151.0,20013.0,23.87464472212398,5338.408743281714,2882.5543652677425,11768.162246728421
152.0,8774.0,3.7679807193072716,2057.4415807144733,932.7306621430669,5780.0597764231525
153.0,33272.0,22.23413136464581,7314.485536668057,3858.0649640224356,22077.21536794486
154.0,14805.0,9.43484149986028,3260.0193661923004,1698.9121864642063,9836.633605843634
156.0,9576.0,25.45632540392729,4143.057629315108,2650.058299521611,2757.427745759353
157.0,29528.0,13.054226331244957,6240.041489389658,2950.024305593579,20324.879978685516
158.0,17829.0,16.813314664371703,4396.990355100706,2313.6490053175817,11101.547324917341
159.0,10167.0,9.071283176826304,2423.431691052587,1222.1976578669885,6512.299367903598
160.0,20593.0,65.58390020825237,5190.58902271943,3592.0437832899042,11744.783293782413
162.0,10531.0,53.07945968825992,3895.968111927718,3462.834668907694,3119.117759476328
164.0,17252.0,35.4449456265737,3406.9208613538513,2426.8605861024816,11382.773606917093
165.0,24131.0,51.486286277736426,6269.687482163585,4563.182537221297,13246.643694337381
168.0,16099.0,14.56529882151466,3047.0594729891736,1853.8678571528458,11183.507371036467
169.0,14137.0,20.462273996170353,3193.772481060264,1886.9452589118443,9035.819986031722
170.0,17640.0,30.81368576356209,3303.46458510283,2702.8970167518655,11602.824712381744
171.0,18574.0,22.313504647925306,3628.8253342581984,2136.6604133749433,12786.200747718933
172.0,20335.0,10.914081301475065,4254.546756035983,2461.4714584594803,13608.067704203062
174.0,43307.0,180.93712886009365,19243.07051723437,13163.245611616248,10719.74674228929
176.0,16226.0,11.127177981188483,3666.36586176997,2424.4231576976144,10124.083802551228
177.0,14551.0,6.210586166605746,2578.353990310078,1766.4139375404,10200.021485982918
178.0,20918.0,10.586830149198743,4342.461711735147,2728.9356478645736,13836.015810251081
179.0,22944.0,28.440941100213937,5052.637379432794,3068.4209418926193,14794.500737574373
180.0,11502.0,6.836920985623778,2482.3530533605285,1617.7092987473698,7395.1007269064785
181.0,8945.0,6.257787674888784,2023.089161298919,1363.231741981683,5552.421309044509
182.0,21631.0,18.723544730208964,4796.465713567935,3131.0580155689927,13684.752726132863
183.0,13040.0,6.1484943977246616,2695.9130211840475,1537.2283423020722,8800.710142116155
184.0,12747.0,30.318067612842988,3047.794930498194,1688.4297229536892,7980.457278935274
185.0,24673.0,11.63056699845099,4982.086247216961,3145.5624724095333,16533.720713375056
186.0,12061.0,27.362505792584365,2793.830089184319,1702.3421397912275,7537.465265231869
187.0,14410.0,6.115256654513734,2814.2650532968687,1635.1662037037443,9954.453486344873
188.0,17917.0,25.94157320274158,3674.736354524711,2395.198571775527,11821.12350049702
189.0,16145.0,24.43370609861266,4157.48104990607,2831.2053252185733,9131.879918776744
190.0,17895.0,24.117026441921794,4227.5982483376265,2771.2673620945643,10872.017363125888
191.0,17859.0,20.237292238411726,3708.1379320037204,2091.121272150688,12039.503503607179
192.0,12608.0,5.660898972091756,2500.006838545546,1451.4094131667007,8650.922849315662
193.0,16618.0,18.42522556195216,4113.392999760605,2276.552477908414,10209.62929676903
194.0,10966.0,6.751029453489338,2525.34725139121,1327.9045632562313,7105.997155899069
195.0,13677.0,17.783804119720855,3308.120259091874,2166.8531658472457,8184.242770941159
196.0,12492.0,5.2827973578383105,2280.012152442873,1351.6516242636633,8855.053425935626
197.0,12187.0,6.703537398730539,2252.86497739301,1380.7001006970786,8546.731384511182
198.0,13236.0,7.7860488782196215,2733.6569861194685,1620.3325942007423,8874.22437080157
199.0,12827.0,17.536663373210526,2572.3683098265733,1713.7078785410265,8523.38714825919
200.0,14825.0,12.62040228539162,3406.4349475406943,2029.2467205346347,9376.69792963928
202.0,25859.0,41.274880126901145,6146.041435698163,4551.074920257601,15120.608763917335
203.0,26623.0,27.69674224286583,5947.92988320272,2922.30146191983,17725.071912634583
205.0,14779.0,57.469568322718715,6540.225277395829,4523.678572956843,3657.626581324609
206.0,34329.0,41.65060810354301,8615.533768480003,5549.699712668878,20122.115910747576
207.0,17318.0,9.422195258216432,3459.335037361501,1545.4835907855968,12303.759176594685
208.0,26880.0,83.79214927861089,6494.256009635171,3620.043395162941,16681.908445923276
209.0,13302.0,42.59541726045272,2930.164651023766,1366.6231832913904,8962.61674842439
210.0,18404.0,26.886281038377014,4000.2929887417445,1953.2935039776107,12423.527226242268
211.0,16432.0,15.898949993192366,3317.27462641505,1518.6350169931843,11580.191406598573
212.0,19216.0,9.081728385820137,4015.8988217318565,1962.8509529236176,13228.168496958706
213.0,19325.0,39.13460417575177,5403.435400063447,3045.3879026622044,10837.042093098598
214.0,11704.0,4.485256965079259,2227.2883746473444,1065.2841531363792,8406.942215251198
215.0,15570.0,8.53686657948936,3458.0544071439217,2149.446551164886,9953.962175111703
216.0,20121.0,7.770031885311794,4122.773505784297,2555.3329518493542,13435.123510481037
217.0,29317.0,37.20131079699547,6741.475797912243,4765.283701443312,17773.039189847448
218.0,24347.0,13.295808249590166,4993.195130673063,3467.218314842299,15873.290746235047
219.0,21702.0,23.722177261722717,4565.786666055161,3278.905632229026,13833.58552445409
220.0,16547.0,16.940510685415383,3523.3968739119337,2333.9527923441005,10672.70982305855
221.0,11271.0,14.214906303940571,2486.9767738315486,1728.8434110263108,7040.964908838199
222.0,20447.0,13.579742352139721,4436.2399666765305,2987.0780561411575,13010.102234830172
223.0,26613.0,49.61743083320795,5984.534964198953,4399.216250318979,16179.631354648858
225.0,173093.0,593.202867172749,80834.4242055899,48770.99056970106,42894.382357536284
226.0,40737.0,230.66809052296114,8708.723409507818,7331.984869778398,24465.62363019082
227.0,25458.0,14.110723185327574,5427.644278759002,4795.807059292726,15220.437938762943
228.0,28090.0,61.020166579608485,6963.783212806891,5489.584415592926,15575.612205020574
231.0,16408.0,21.603710499714392,3600.144834365421,2910.034365769422,9876.217089365444
232.0,14040.0,26.56494282835538,2986.4035532664766,1839.0122513670547,9188.019252538114
233.0,15365.0,15.16120325713945,3249.6317812694433,2351.818664093158,9748.38835138026
234.0,20751.0,39.59952713062137,4907.082715805423,3869.8271509630226,11934.490606100931
235.0,33515.0,64.97824890219995,6462.01671411328,11184.584094495154,15803.420942489367
237.0,9622.0,26.6859502948679,3996.547707418796,2886.807194337867,2711.959147948469
238.0,31413.0,55.65947684438013,8011.906670428759,5886.890972285855,17458.542880441008
239.0,18673.0,39.29992514261977,4249.515226948858,3748.4956230450807,10635.689224863443
240.0,62617.0,233.97025174328112,13695.718232183604,23815.00320498167,24872.30831109145
241.0,30596.0,61.97756106179774,7853.528117711483,7469.332303666368,15211.162017560353
242.0,21583.0,50.57130568183617,4563.654520725928,6340.793643739651,10627.980529852583
243.0,28986.0,25.956314967426188,6151.821093159931,6194.038349684675,16614.184242187966
244.0,26851.0,44.66137749731221,6781.793102139874,6131.616857610114,13892.9286627527
245.0,25992.0,89.25284984023965,5936.71320303139,5325.842542237258,14640.191404891113
246.0,27658.0,39.36982975145357,5635.145320399309,7008.102949427728,14975.38190042151
247.0,18257.0,58.52818743961832,4535.038855043601,3669.6374444018393,9993.795513114941
248.0,33077.0,72.32744145240213,8624.989551756013,6353.050348621049,18026.632658170536
249.0,14940.0,32.04322359023541,3514.965704220188,2580.2801304054883,8812.710941784087
250.0,28610.0,54.605504054013416,6908.08716267041,5975.61323583119,15671.694097444386
251.0,25240.0,41.753800841522974,6002.6976959390395,4780.809555372206,14414.73894784723
253.0,21618.0,85.60373179828181,9185.314724389757,6621.661818593252,5725.41972521871
254.0,21351.0,18.39358620516771,4611.9661095152915,3221.9448357015854,13498.695468577955
255.0,15259.0,32.53890689260498,4299.43581239731,2942.5629620008626,7984.462318709222
256.0,12903.0,13.77726172187583,2956.5609512169567,2071.895574193566,7860.766212867602
257.0,13274.0,14.16359985069305,2963.43716174782,2724.3402750768646,7572.058963324623
258.0,23899.0,60.8872724220089,5110.338175139121,7476.863052539145,11250.911499899725
259.0,36492.0,115.96378567083511,10853.679259752329,9517.001606664055,16005.35534791278
260.0,31761.0,38.70155595162263,8048.788026669721,5873.746528902628,17799.763888476027
261.0,33609.0,36.800689741721584,8110.800922113917,8555.022775687765,16906.375612456595
263.0,28988.0,95.06975290409095,13085.365181089972,8072.339048114218,7735.2260178917195
264.0,23310.0,34.254347057261846,5025.2978866260755,5945.4865310567775,12304.961235259885
265.0,29041.0,40.70955505907803,5945.489888748094,7303.796639924756,15751.003916268071
266.0,18627.0,31.64438278634131,3889.617712447352,3608.0152758373406,11097.722628928967
267.0,19377.0,36.018600393357396,4196.018037214165,4171.8298163901845,10973.133546002293
268.0,19795.0,10.990467213859192,3332.7616913422694,3580.3800328399643,12870.867808603907
270.0,9473.0,37.554691834406306,3112.114435554769,3188.055337493655,3135.27553511717
271.0,43202.0,33.28512541002279,7721.873621359942,8260.751167313654,27186.09008591638
272.0,28406.0,88.20427436004913,5527.913716899611,5553.026948863117,17236.855059877224
273.0,20189.0,17.54126147771024,3411.0742715334204,3961.7691910659623,12798.615275922908
275.0,18974.0,113.4993350585265,7927.689801753576,5021.016299823071,5911.794563364827
277.0,29922.0,83.63079495679604,6009.30035641563,6043.7989861565275,17785.269862471047
278.0,24083.0,182.9090280074394,4044.62074830254,9058.48667272507,10796.98355096495
280.0,20006.0,138.0241663395268,6464.9397213564625,6258.093481707152,7144.942630596858
281.0,56442.0,511.8097640429281,9671.007537577883,20062.26816965659,26196.914528722602
282.0,20580.0,168.74963431209693,5653.655861913667,6413.473685127001,8344.120818647236
283.0,42027.0,279.10405155830694,8692.760868486215,15962.001194468048,17093.13388548743
285.0,12692.0,78.54309312555075,4753.756496892673,4101.7040423737335,3757.996367608043
286.0,58251.0,404.9394946790584,10930.460527103001,21705.6848220059,25209.91515621204
287.0,49784.0,80.96432719513109,8040.51104520379,11033.481834126014,30629.042793475062
288.0,40226.0,143.21593755679024,7304.36553065864,11014.148644986048,21764.269886798524
290.0,10553.0,46.012936605179355,3861.347097960893,3138.9044490526926,3506.7355163812354
291.0,48975.0,76.49652987158525,9914.301801483754,10677.461454015302,28306.74021462936
292.0,30511.0,44.37163836819415,6256.532195928688,6347.809838454181,17862.286327248938
293.0,36110.0,32.4629319392838,7138.0166512406795,7573.204627251615,21366.315789568423
294.0,40639.0,44.94978213999908,9330.47903828606,8629.583605719508,22633.987573854436
295.0,17715.0,13.231636987915968,3460.193655172608,3545.028399926324,10696.546307913153
296.0,40243.0,62.791124670672126,10370.65338861593,8460.452764908681,21349.10272180472
299.0,18403.0,18.11666463301895,3952.4684170003684,3378.608624183933,11053.80629418268
300.0,24234.0,17.58218418222002,5156.757298372703,2546.5637485583284,16513.09676888675
301.0,29848.0,28.144308815434595,6635.38867728432,3299.888890804099,19884.578123096144
302.0,27825.0,32.056198067411366,6562.815764677532,3707.6067252744206,17522.521311980636
303.0,31887.0,295.9694037479701,9170.398912930112,6148.622975090707,16272.008708231211
306.0,38383.0,50.260828895646966,11340.915691592043,5915.902168344838,21075.92131116747
307.0,26931.0,46.25516810700138,6017.282162194297,3375.5357150138234,17491.92695468488
308.0,41575.0,155.78585688548725,11553.357857818275,8116.497126290414,21749.35915900582
309.0,36821.0,160.51569193891703,11076.112842791585,5527.425790198688,20056.94567507081
311.0,86284.0,416.2030136934799,38646.476512666966,23325.821857966486,23895.498615673067
313.0,24189.0,46.740771631279,6236.731595174047,3338.039228625743,14567.488404568932
314.0,28922.0,75.34385297965869,6910.500166427888,5651.930645491269,16284.225335101182
315.0,24907.0,166.21137645748598,6361.900420228521,4285.781359966424,14093.106843347568
317.0,9816.0,41.91719108054248,3471.7137229933633,2614.0440710630305,3688.3250148630636
319.0,29767.0,133.26815983668607,8244.54551317463,5300.430136469782,16088.756190518903
323.0,14889.0,52.30039959552533,5620.2579072652325,4373.617983309207,4842.823709830034
324.0,19239.0,48.08883448427075,4719.072821599549,2679.5133445688293,11792.324999347351
325.0,13962.0,60.83456086512544,4780.298529177763,3264.9727684472155,5855.894141509895
326.0,26340.0,79.47989841782429,6462.374181707022,5174.812756044845,14623.33316383031
327.0,24123.0,21.435311262037406,6089.119816315514,3660.4701182987365,14351.974754123712
328.0,20597.0,13.160106055473333,4745.597320955263,2281.881926579609,13556.360646409656
329.0,27010.0,52.260165746870314,7450.75929238921,4775.7633619522285,14731.217179911691
330.0,28528.0,75.68066843982419,7260.9564312540915,6060.032952418677,15131.329947887407
331.0,31882.0,89.9859093038788,8161.165223050984,5685.908851759211,17944.940015885928
333.0,57473.0,315.4551852311,24831.707377634008,15936.240999116977,16389.596438017918
335.0,31815.0,51.53428851484866,9112.80121027407,4952.97884225887,17697.68565895221
336.0,23793.0,160.81422399176898,5517.578653208232,6145.124268809292,11969.482853990708
338.0,40171.0,216.50280012330694,9404.823402973863,9438.926422973482,21110.74737392935
339.0,31491.0,84.40128095422416,8305.973566014356,5609.138828261271,17491.48632477015
340.0,20121.0,23.28350404363346,4803.193987502931,2375.789827368842,12918.732681084593
341.0,28109.0,54.60856570444959,7102.454777153762,3604.7884824178254,17347.148174723963
342.0,34796.0,75.00331680190544,11299.321695298391,5643.623082418711,17778.051905480992
344.0,11221.0,27.04441415674228,6391.194353520223,2048.881056102832,2753.880176220203
345.0,29503.0,64.2003418524721,7765.452772578982,6171.256345631356,15502.090539937191
346.0,14829.0,31.542985130136934,4791.985785284746,3009.91790980439,6995.553319780727
350.0,10953.0,38.34635808188395,4768.260339208638,2994.787570207515,3151.6057325019638
351.0,13418.0,27.59427950758644,3801.0598699907696,2679.4803546125236,6909.86549588912
353.0,10945.0,40.52453365568032,4125.0333154841765,3945.469673771561,2833.9724770885823
355.0,21043.0,74.30686949024391,5401.087579018361,5078.024930132684,10489.580621358713
356.0,18351.0,27.8681163608777,4278.594521914078,4392.488289208017,9652.04907251703
357.0,16459.0,20.686925585768027,4111.719625778048,4222.76368172979,8103.829766906394
359.0,11885.0,29.76382534403806,4772.964872164534,3624.495090439614,3457.7762120518137
360.0,17465.0,15.932646440242696,3128.5986535742277,4949.818444192029,9370.650255793502
361.0,18450.0,27.350710791633432,4653.904292739891,3398.807075990899,10369.937920477576
362.0,13097.0,21.123505444485108,3206.885319460241,2013.813395309327,7855.177779785948
364.0,35600.0,202.98290476008816,17394.88981506301,8495.970246749133,9506.157033427771
365.0,15748.0,24.843406471074502,4722.999117234109,2484.751907454598,8515.405568840219
366.0,8359.0,16.891831942356827,1850.6488214283,1821.4203568197952,4670.038989809548
367.0,20716.0,131.86166554059315,6873.81312602251,5415.6622980378215,8294.662910399076
368.0,26133.0,32.47421289192136,7367.830703345035,3636.9089922298235,15095.78609153322
369.0,11547.0,20.680736724321175,3474.121387359427,1768.6274383380023,6283.57043757825
370.0,15542.0,15.852634688730616,4631.921327409799,2302.080300131705,8592.145737769766
372.0,15750.0,60.355719398075365,6429.208570808764,4886.9584638283595,4373.477245964801
373.0,19211.0,18.407638487170296,5387.565477458998,2496.016093798501,11309.01079025533
374.0,24956.0,35.94511250412779,7738.420267443498,3677.721681419817,13503.912938632559
375.0,16177.0,32.649475963604324,4704.318329059975,2579.3777834815282,8860.654411494892
376.0,5540.0,7.060277254604401,1893.5068957605781,827.8625548388328,2811.570272145985
377.0,15256.0,17.195650619632747,4499.563862372369,2317.7975527565236,8421.442934251474
378.0,24390.0,37.00095610275438,7233.702433424197,3370.6802971657607,13748.61631330729
379.0,16658.0,18.345206290757588,5326.0716688622415,2352.1437568533597,8961.439367993642
380.0,20313.0,19.343697096942176,7062.083403682572,3206.5910642819063,10024.98183493858
382.0,54200.0,141.74660111301327,25153.84862656888,12458.470204338593,16445.934567979515
384.0,10669.0,37.41709429172372,3495.619642460074,3845.0023700662073,3290.9608931819953
385.0,18686.0,25.10899773912957,6219.796581043285,3040.873092391233,9400.221328826352
386.0,26591.0,46.13880963248146,8096.625592223441,4087.1250399603573,14361.11055818372
387.0,15019.0,23.87570956623209,4793.86251521502,2303.6093187625156,7897.652456456233
388.0,19140.0,28.3262753274394,5904.282668075297,2775.2284468480266,10432.162609749237
389.0,30688.0,71.37812010405099,9376.146932723492,4977.557779930202,16262.917167242256
390.0,17502.0,14.925281225677182,5386.20537175622,2051.7465418932597,10049.122805124844
391.0,11313.0,30.817854304203866,3733.9690303744255,3591.398804607598,3956.814310713773
392.0,31820.0,71.76451399097247,10101.161451668864,6081.12038141647,15565.953652923694
393.0,41064.0,110.68657272959317,13935.733390623052,8456.399892949112,18561.180143698242
395.0,64672.0,186.91825138621522,22986.78130017713,21477.024664348908,20021.275784087746
397.0,23581.0,49.780500991054026,6955.607912771621,3485.0932139605866,13090.51837227674
398.0,11307.0,8.072164726156531,2371.858347467857,1721.7499312453103,7205.319556560676
399.0,21016.0,14.809984853873273,4820.0511322605225,3415.6244426170115,12765.514440268593
400.0,14466.0,9.934320510856818,3245.8276727075354,2157.3808164001593,9052.857190381448
401.0,11901.0,12.192754606771095,2736.4169179613623,2491.789291538567,6660.601035893299
402.0,14228.0,9.660982730942822,3044.5436034320505,2070.9927730646596,9102.802640772346
403.0,11359.0,4.744135428826893,2276.898732879028,1603.6654392886308,7473.691692403514
404.0,15257.0,14.714743013596033,3532.4692058098194,2469.7840660271686,9240.031985149417
