id_inequality,high,medium,low,unskilled,d_Hauptberuf_Ind,d_Hauptberuf
99.0,23.446314082539185,7281.320822991286,2821.072989656886,5753.159873269288,15879.0,31020.0
100.0,32.77979102053036,6409.8094665716235,2973.1933461116337,3240.217396296212,12656.0,37902.0
101.0,16.033640615605687,4785.060851940478,1944.7777766871777,2178.1277307567384,8924.0,33132.0
102.0,39.23792013330159,7257.553140654536,3641.523518485494,4293.685420726668,15232.0,36631.0
103.0,55.36004367609713,7058.207128535008,4339.725889964665,5910.7069378242295,17364.0,41442.0
104.0,18.21199459764571,3519.1246746614834,1230.4150642990082,1407.2482664418624,6175.0,22699.0
105.0,24.7118455293614,2615.1823997347055,1084.0556857990289,1201.050068936904,4925.0,18687.0
106.0,24.89122418127323,3404.5152624147845,1726.1831148817266,2250.4103985222155,7406.0,24237.0
107.0,65.47885110166659,7607.459123765943,3601.5565032808427,5507.505521851547,16782.0,39322.0
110.0,81.04954919233286,8371.254723061524,3607.379588659665,4687.316139086479,16747.0,43535.0
111.0,79.7468033529453,8560.961104540842,4693.73263709811,5037.559455008102,18372.0,24702.0
112.0,16.115999346590694,2696.7738578471995,1171.4615100151887,1872.648632791021,5757.0,20883.0
113.0,19.93666974284949,2441.958137470724,1270.7586743904458,1380.3465183959806,5113.0,19745.0
114.0,22.505962212745796,3516.020305588792,2327.2319626882277,2234.241769510235,8100.0,22504.0
115.0,26.12210937497427,3470.48395927811,2960.0018900504865,2891.392041296429,9348.0,28716.0
117.0,23.58679999600799,4068.3537620944367,5110.640603015013,4131.418834894543,13334.0,15697.0
118.0,14.605681551910076,2229.2262734605556,1972.8876382884744,2449.2804066990598,6666.0,22086.0
119.0,15.237774719713734,2172.334610685638,1183.4293346547097,1093.9982799399386,4465.0,17202.0
120.0,44.31140079483318,5065.635210924886,4774.711151074995,4376.3422372052855,14261.0,34784.0
121.0,95.10069598500976,6296.799413843552,7893.791405459536,6901.308484711904,21187.0,39097.0
123.0,43.89111862345863,5543.085617145471,6205.465237031811,5111.558027199259,16904.0,20143.0
124.0,19.419513671608826,2506.2010588819853,2492.877022106994,2505.5024053394113,7524.0,27276.0
125.0,41.656005133420564,2775.418631609441,6024.031433131362,5487.893930125776,14329.0,15360.0
126.0,47.627728193973304,6156.0264456620625,7847.819208159095,7999.526617984869,22051.0,40540.0
127.0,23.599592501519624,2237.4807157945443,4567.683685574981,3865.236006128955,10694.0,15907.0
128.0,34.554843237349466,3598.343749814008,1267.0336476976493,1483.067759250993,6383.0,21076.0
129.0,36.83200206149785,2667.7093901798953,1129.8611934575008,1395.597414301106,5230.0,14668.0
130.0,40.97345896230817,5541.805281989095,2587.7370392837015,4667.484219764894,12838.0,25738.0
131.0,56.15500135569353,3652.7247833360725,2666.954999814946,4066.165215493288,10442.0,20108.0
132.0,70.28169548606124,7571.384872431247,3483.432293950703,7441.901138131989,18567.0,39193.0
134.0,255.87740222128775,33867.921267816004,14050.134025646297,20815.067304316413,68989.0,85523.0
136.0,20.248944999652256,2914.413122097242,1268.1552976495866,1773.1826352535188,5976.0,20831.0
137.0,27.46183867546888,2396.6993023355103,838.4299976890195,1010.408861300001,4273.0,21712.0
139.0,25.871137558017285,2985.7233416528547,1630.691145642145,1391.7143751469825,6034.0,9659.0
141.0,13.851497945217755,1911.1240672172526,843.5927916537692,735.4316431837605,3504.0,19516.0
142.0,18.579659899379738,3065.3894286262,1166.9554093750794,1315.075502099341,5566.0,23155.0
143.0,15.110131538420962,2044.7264294765687,813.2435344939016,1405.9199044911084,4279.0,18000.0
144.0,20.923175876550847,2255.9470087764817,890.819615131472,1059.3102002154951,4227.0,17630.0
145.0,17.672717129953956,2455.149377786291,1086.381835898127,1254.7960691856276,4814.0,19212.0
146.0,6.908298805311497,1125.9208823709143,504.10962834552686,498.06119047824717,2135.0,8916.0
147.0,11.595682348352573,2005.8045863220186,928.1659991605317,1143.433732169097,4089.0,14642.0
148.0,23.142718870880422,3537.9673594865258,1445.894475965276,1781.9954456773178,6789.0,32498.0
149.0,23.433654280450515,2543.18965942246,1270.9655937159873,1109.4110925811021,4947.0,20811.0
150.0,25.20623669416601,4129.79735974083,1751.0542200001992,2354.942183564805,8261.0,25733.0
151.0,20.87464472212398,3394.891809686184,1439.7455321059922,1923.4880134856999,6779.0,21439.0
152.0,3.7679807193072716,995.9312026889503,310.6879944858141,417.6128221059284,1728.0,8982.0
153.0,20.23413136464581,3484.2750021031134,1263.3282419372151,2141.1626245950256,6909.0,33969.0
154.0,9.43484149986028,1524.509650319667,661.8709428103339,996.1845653701389,3192.0,15099.0
156.0,21.45632540392729,4027.1278535152214,2097.803848675788,2332.6119724050636,8479.0,10948.0
157.0,13.054226331244957,2591.7470852142687,786.0649280771772,1343.1337603773086,4734.0,29985.0
158.0,15.813314664371703,2590.889402032305,1146.810057451085,1901.4872258522382,5655.0,18430.0
159.0,8.071283176826304,1247.9034955162476,487.7709057191715,605.2543155877546,2349.0,10432.0
160.0,48.58390020825238,4321.223963396027,1834.7812493615677,2520.4108870341524,8725.0,21330.0
162.0,46.07945968825992,3754.5061437379522,2503.2890550960115,2455.125341477776,8759.0,12285.0
164.0,31.4449456265737,2422.4121512406814,1086.097765012998,1340.045138119747,4880.0,17749.0
165.0,47.48628627773643,5263.125595990752,2462.0629789304016,2649.32513880111,10422.0,26130.0
168.0,14.56529882151466,2134.278608264413,858.2713571875428,1042.8847357265297,4050.0,16484.0
169.0,17.462273996170353,1884.1096905575741,738.2101501474102,931.2178852988453,3571.0,15083.0
170.0,30.81368576356209,1577.8466112906335,1271.0094887770583,902.3302141687461,3782.0,18069.0
171.0,22.313504647925306,1675.0453319620326,521.7702743572755,643.8708890327666,2863.0,18970.0
172.0,9.914081301475065,2228.592700131863,690.2677166226422,1122.22550194402,4051.0,21307.0
174.0,137.93712886009365,18915.079507457158,10531.230538704225,9640.752824978525,39225.0,53419.0
176.0,11.127177981188483,2407.894066959655,1140.9137287260892,2317.065026333067,5877.0,23062.0
177.0,6.210586166605746,1180.0859520399042,630.0207281920343,1470.682733601456,3287.0,14762.0
178.0,10.586830149198743,2282.2779393753212,792.5023192131096,1361.6329112623705,4447.0,21485.0
179.0,26.440941100213937,2861.8050202552067,1070.0313037403248,1483.7227349042544,5442.0,23595.0
180.0,6.836920985623778,1395.9138809088258,602.2340797633306,954.0151183422197,2959.0,11797.0
181.0,6.257787674888784,1193.3943589785165,497.7604902923315,663.5873630542633,2361.0,9210.0
182.0,18.723544730208964,2825.7859234368943,1325.467216407072,1618.0233154258246,5788.0,22298.0
183.0,6.1484943977246616,1332.0271933958945,408.9713487337956,542.8529634725852,2290.0,13301.0
184.0,30.318067612842988,1872.4208414718266,675.2275576247736,741.0335332905568,3319.0,13058.0
185.0,11.63056699845099,2512.135968490877,1159.079869392248,1350.153595118424,5033.0,25240.0
186.0,26.362505792584365,1687.771865045349,723.0090335827437,871.8565955793231,3309.0,12915.0
187.0,6.115256654513734,1310.1449833649679,413.9844146253096,638.7553453552089,2369.0,14665.0
188.0,24.94157320274158,1923.1289252900758,950.986042232201,903.9434592749816,3803.0,18422.0
189.0,24.43370609861266,2904.4592348778833,1639.5590885634904,1494.5479704600136,6063.0,17337.0
190.0,24.117026441921794,2687.8949587183,1412.6517322115437,1363.3362826282341,5488.0,19646.0
191.0,20.237292238411726,1922.1710771935484,665.9665534864407,931.6250770815992,3540.0,18230.0
192.0,5.660898972091756,1190.8545791227957,391.32410330221853,508.1604186028939,2096.0,12919.0
193.0,17.42522556195216,2702.065957687159,940.4052169530854,1515.1035997978033,5175.0,17607.0
194.0,6.751029453489338,1484.0563161869882,454.96846020191987,601.2241941576025,2547.0,11288.0
195.0,16.783804119720855,2188.5764475430387,1053.0420447030697,1217.597703634171,4476.0,14352.0
196.0,5.2827973578383105,917.1878410133892,294.2380201832504,428.29134144552205,1645.0,12732.0
197.0,6.703537398730539,957.6110297254385,369.73418634004435,514.9512465357866,1849.0,12488.0
198.0,7.7860488782196215,1357.462355954915,491.41424282297265,624.3373523438927,2481.0,13573.0
199.0,17.536663373210526,1287.6599311378316,882.2585541723812,1018.5448513165768,3206.0,13186.0
200.0,8.62040228539162,2053.4004074460645,1089.9816653834264,1377.9975248851172,4530.0,15243.0
202.0,39.274880126901145,4148.11074101942,3031.1533509199417,3337.461027933737,10556.0,27886.0
203.0,27.69674224286583,3296.9378254051217,1203.5295862998657,1521.8358460521467,6050.0,27281.0
205.0,48.469568322718715,6313.989092964394,3369.9930259868706,3184.548312726016,12917.0,20440.0
206.0,41.65060810354301,6123.0749238852895,3362.4103993982408,5278.8640686129265,14806.0,35168.0
207.0,9.422195258216432,1648.841055374718,495.07040125211313,1188.6663481149521,3342.0,17729.0
208.0,79.79214927861089,4160.443649162045,2031.9659460626212,2328.798255496722,8601.0,29396.0
209.0,42.59541726045272,1602.262527555326,571.9267666674889,811.2152885167324,3028.0,13643.0
210.0,26.886281038377014,2150.971726124751,796.1401561554296,1032.0018366814422,4006.0,18839.0
211.0,15.898949993192366,1560.4356046414694,532.626522910475,722.0389224548633,2831.0,16785.0
212.0,9.081728385820137,2054.7324411587947,712.1227255439659,1224.0631049114193,4000.0,19672.0
213.0,36.13460417575177,3671.7617397281565,1699.8853921511036,1756.218263944988,7164.0,22775.0
214.0,4.485256965079259,907.8914259775989,268.7895960091801,380.83372104814174,1562.0,11957.0
215.0,8.53686657948936,2085.916811685009,640.3516271714236,778.1946945640776,3513.0,16050.0
216.0,7.770031885311794,2255.1963749530105,648.3863477137276,862.6472454479504,3774.0,20541.0
217.0,37.20131079699547,4512.88173656366,2153.2500595018128,2585.6668931375325,9289.0,31289.0
218.0,12.295808249590168,2910.837870080351,1099.2490680631754,1706.6172536068837,5729.0,25231.0
219.0,23.722177261722717,2701.8099819274557,1086.6987966287638,1170.7690441820578,4983.0,22444.0
220.0,15.940510685415383,2083.605045265815,735.7140179489911,941.7404260997783,3777.0,16885.0
221.0,14.214906303940571,1583.5069900398837,703.4721149980472,848.8059886581285,3150.0,11584.0
222.0,12.579742352139721,2738.6793664491306,1138.3311179735601,1571.4097732251696,5461.0,21388.0
223.0,48.61743083320795,4033.2875051256497,2241.0294779523565,2691.065586088786,9014.0,27252.0
225.0,480.2028671727491,79419.07472499317,40037.82422253698,40749.89818529709,160687.0,192702.0
226.0,229.66809052296114,6221.768016920372,4702.7722599144345,6737.791632642233,17892.0,41729.0
227.0,14.110723185327574,3511.9868752795305,2669.0337717190655,2525.8686298160765,8721.0,26650.0
228.0,58.020166579608485,5314.67570192668,3494.618536391317,4637.685595102395,13505.0,31152.0
231.0,21.603710499714392,2535.2381973322636,1727.9068494804658,2515.2512426875564,6800.0,16778.0
232.0,26.56494282835538,1797.2990997029403,627.7011375729297,961.4348198957745,3413.0,14368.0
233.0,14.16120325713945,2071.7701339641694,1062.6024914062928,1842.4661713723985,4991.0,15748.0
234.0,37.59952713062137,3498.702557868932,2175.4867735721386,2647.211141428307,8359.0,21481.0
235.0,61.978248902199944,5458.216850030172,9711.646193744727,9357.158707322898,24589.0,34552.0
237.0,22.6859502948679,3900.5431550783555,2302.371814803553,2305.3990798232235,8531.0,12615.0
238.0,54.65947684438013,6167.367883939634,3675.5626500332464,4967.409989182738,14865.0,32287.0
239.0,38.29992514261977,3281.9089173676666,2579.3516949605355,3964.439462529178,9864.0,19209.0
240.0,226.97025174328112,12703.652765249486,22000.999300211086,19689.37768279615,54621.0,64839.0
241.0,55.97756106179774,6165.588424179685,5268.040770989302,5374.393243769216,16864.0,32206.0
242.0,45.57130568183617,3671.8314583843667,5174.403545705125,4897.1936902286725,13789.0,22129.0
243.0,23.956314967426188,4159.855254474006,3733.1776719274544,4201.010758631112,12118.0,30077.0
244.0,42.66137749731221,5017.502876165652,3977.8123496653734,4326.023396671662,13364.0,27531.0
245.0,86.25284984023965,4134.5715481504885,3102.3004087163567,4947.875193292915,12271.0,26583.0
246.0,38.36982975145357,3743.5993740834424,4654.999933217684,4789.030862947419,13226.0,31674.0
247.0,58.52818743961832,3255.6628813585157,1915.2364241049013,3117.5725070969647,8347.0,18747.0
248.0,66.32744145240213,6026.260182747366,2975.015347952986,3507.397027847245,12575.0,36284.0
249.0,31.043223590235407,2212.1033320531214,906.0388544671744,1661.8145898894688,4811.0,16081.0
250.0,53.605504054013416,4928.690068681067,3411.523496408069,5054.180930856851,13448.0,29496.0
251.0,40.753800841522974,3936.4582702922353,2327.341971114304,3141.4459577519374,9446.0,25824.0
253.0,78.60373179828181,8903.334339807325,5508.772226006733,4974.289702387659,19465.0,24804.0
254.0,18.39358620516771,2464.339514327393,926.9203016693725,1541.3465977980668,4951.0,21781.0
255.0,30.538906892604977,3199.219233208953,1505.959662884517,1912.2821970139248,6648.0,16877.0
256.0,13.77726172187583,1904.1624650042093,800.767274229615,2071.2929990442994,4790.0,13179.0
257.0,14.16359985069305,1951.9177064229768,1454.0295934154065,2060.889100310924,5481.0,13579.0
258.0,55.8872724220089,4127.12822362583,6222.7755001769565,6059.209003775204,16465.0,24528.0
259.0,88.96378567083511,9377.174562262786,6823.83677803996,8755.024874026418,25045.0,38616.0
260.0,36.70155595162263,5388.581740592341,2715.953078735173,3717.7636247208634,11859.0,32791.0
261.0,35.800689741721584,6161.9240178919945,6267.500618519531,6307.774673846753,18773.0,34989.0
263.0,81.06975290409095,12776.105429678164,7214.989022481747,7094.835794935998,27167.0,32104.0
264.0,34.254347057261846,3588.237138535789,4110.117431283762,4346.391083123187,12079.0,23731.0
265.0,38.70955505907803,4006.0355699853985,4861.794831301088,5479.460043654435,14386.0,29789.0
266.0,29.64438278634131,2345.25569957065,1878.870561023968,2526.2293566190406,6780.0,18959.0
267.0,35.018600393357396,2878.2273465671456,1978.003944404588,1864.750108634909,6756.0,20219.0
268.0,10.990467213859192,1587.4284267913401,599.4039533432324,831.1771526515682,3029.0,20246.0
270.0,34.554691834406306,3054.6103082470963,2660.322350615003,2792.5126493034945,8542.0,10665.0
271.0,33.28512541002279,4621.474188816588,2988.264373839109,5943.976311934281,13587.0,43972.0
272.0,87.20427436004913,3770.0719272776537,2225.6787827504763,5178.04501561182,11261.0,29238.0
273.0,16.54126147771024,1748.4914587492397,929.0705929969804,1559.8966867760696,4254.0,20731.0
275.0,107.4993350585265,7831.216037803656,4172.690014876538,5470.594612261279,17582.0,21709.0
277.0,83.63079495679604,4152.409770752371,2557.819641036977,5065.139793253857,11859.0,30580.0
278.0,181.9090280074394,3524.7587462741667,7693.523257605587,7454.808968112807,18855.0,24778.0
280.0,127.0241663395268,6301.447661906087,5409.191767091305,6909.33640466308,18747.0,21974.0
281.0,509.8097640429281,9398.261281456762,18956.27715878997,24665.65179571034,53530.0,57744.0
282.0,161.74963431209693,5566.4962324504695,5787.552059624152,8268.202073613282,19784.0,21547.0
283.0,265.10405155830694,8331.007429735893,14533.026310913547,15472.862207792254,38602.0,43342.0
285.0,66.54309312555075,4663.956309309751,3490.9010986535964,3671.5994989111014,11893.0,13684.0
286.0,403.9394946790584,10543.435386490244,19892.473981660813,23107.151137169887,53947.0,59968.0
287.0,79.96432719513109,4524.844082483948,5178.256068847007,6368.9355214739135,16152.0,51027.0
288.0,140.21593755679024,5178.490029004673,7072.275653659109,7341.018379779428,19732.0,41409.0
290.0,41.012936605179355,3670.638132394871,2645.5362245476294,2482.81270645232,8840.0,12084.0
291.0,75.49652987158525,6765.37763179223,5602.154818902427,6164.971019433758,18608.0,49987.0
292.0,43.37163836819415,4174.023226380828,2670.244609621776,3474.360525629201,10362.0,32015.0
293.0,29.462931939283795,4673.380627975275,3838.7355190385206,3894.42092104692,12436.0,37668.0
294.0,42.94978213999908,6737.864140803733,4317.993304490713,4608.192772565554,15707.0,42384.0
295.0,13.231636987915968,2125.5800964155255,1198.5911401862727,1468.597126410286,4806.0,21813.0
296.0,58.791124670672126,8074.01917752184,4416.651850145152,5362.537847662336,17912.0,43756.0
299.0,18.11666463301895,2570.707306927631,1113.0908007363028,1262.085227703047,4964.0,19145.0
300.0,17.58218418222002,3000.8333228441784,1142.0506794656408,1504.5338135079608,5665.0,24756.0
301.0,28.144308815434595,4156.339169740426,1652.952452783889,2009.564068660251,7847.0,31070.0
302.0,32.056198067411366,4307.7691108893005,2032.80112754255,2415.373563500738,8788.0,28669.0
303.0,291.9694037479701,7456.600823376736,4584.478610699964,4884.951162175331,17218.0,33573.0
306.0,41.260828895646966,9000.663045015728,3959.8932382734497,5650.1828878151755,18652.0,44485.0
307.0,43.25516810700138,4091.3859624887127,1896.3063298079237,4013.0525395963623,10044.0,27655.0
308.0,148.78585688548725,9828.78136753278,6445.570216185347,10818.862559396386,27242.0,43022.0
309.0,160.51569193891703,9040.298532883022,4097.535068028274,5932.650707149787,19231.0,37695.0
311.0,372.2030136934799,37861.65778804393,19617.29993226497,22474.83926599762,80326.0,97120.0
313.0,44.740771631279,4611.720675132867,2119.467466824236,3170.0710864116186,9946.0,24730.0
314.0,74.34385297965869,5143.84047429739,4410.542749613358,4444.272923109594,14073.0,29664.0
315.0,165.21137645748598,4853.010071349968,3159.2156396782734,3516.5629125142727,11694.0,25649.0
317.0,41.91719108054248,3327.7460672495117,2414.902637056192,2870.4341046137533,8655.0,10259.0
319.0,121.26815983668607,6982.203839187474,4172.131987330216,6660.3960136456235,17936.0,31022.0
323.0,44.30039959552533,5330.875790445378,3669.687401335181,3197.1364086239155,12242.0,18153.0
324.0,48.08883448427075,3297.9240288754113,1775.246565917103,2022.740570723215,7144.0,19660.0
325.0,43.83456086512543,4318.055006774614,2415.458304247095,2964.652128113165,9742.0,14808.0
326.0,78.47989841782429,4825.873044305747,4003.612153371049,4347.034903905381,13255.0,26873.0
327.0,20.435311262037406,4269.616424211593,2147.3903887715906,2759.5578757547787,9197.0,26320.0
328.0,13.160106055473333,2869.963653278628,1068.0628410623071,1450.8133996035913,5402.0,21002.0
329.0,50.260165746870314,5924.77993960742,3473.887936494851,5080.071958150859,14529.0,30045.0
330.0,75.68066843982419,5817.434139917649,4771.328578042605,6649.556613599922,17314.0,29316.0
331.0,88.9859093038788,6436.855523789725,4390.650523327448,6637.508043578948,17554.0,32694.0
333.0,273.4551852311,24182.493559198574,13402.68018906202,15072.371066508305,52931.0,64009.0
335.0,50.53428851484866,6996.853178890872,3392.6268185156314,4067.9857140786485,14508.0,32623.0
336.0,159.81422399176898,4455.489124964276,4979.047251926517,6020.649399117438,15615.0,24369.0
338.0,216.50280012330694,7550.1083042195005,7868.46476058406,9243.924135073134,24879.0,41201.0
339.0,81.40128095422416,6117.729811485002,3909.9346600967774,3902.9342474639966,14012.0,32410.0
340.0,22.28350404363346,3021.983498222986,1142.5256790213814,1377.207318711999,5564.0,20580.0
341.0,54.60856570444959,4840.474962758301,2058.0604163093153,2493.8560552279337,9447.0,28765.0
342.0,65.00331680190544,9406.21263774371,3784.103757938216,5393.6802875161675,18649.0,36711.0
344.0,24.04441415674228,6331.365964000898,1801.9686705416839,2501.620951300676,10659.0,12329.0
345.0,63.20034185247211,6168.264537521839,5099.783216223704,5436.7519044019855,16768.0,30136.0
346.0,28.542985130136934,4075.8123210668896,2029.2476996992168,2688.396994103757,8822.0,17095.0
350.0,35.34635808188395,4716.07060525014,2755.0132916838775,2981.5697449840986,10488.0,11505.0
351.0,24.59427950758644,3150.6070961932223,2216.225177914467,2528.573446384724,7920.0,13675.0
353.0,35.52453365568032,4013.484688787768,3606.0700682329943,2552.9207093235573,10208.0,11614.0
355.0,71.30686949024391,4100.653299463572,3770.139827942806,4366.900003103379,12309.0,21633.0
356.0,27.8681163608777,2870.85775579898,3073.7356682351533,2927.538459604989,8900.0,18815.0
357.0,16.686925585768027,3022.114210914647,3132.149368813782,2752.049494685803,8923.0,17160.0
