id_inequality,d_Hauptberuf,high,medium,low,unskilled,Industriearbeiter,Anteil_Industriearbeiter,per_high,per_medium,per_low,per_unskilled
32.0,23384.0,223.03384891092753,5205.806556714089,5685.676932015701,12269.482662359282,4268.0,0.18251796099897366,0.009537882693761868,0.2226225862433326,0.2431438989059058,0.5246956321569998
34.0,11233.0,230.6392524666602,3513.682006313322,4887.720807620309,2600.957933599709,4674.0,0.416095433098905,0.02053229346271345,0.3127999649526682,0.4351215888560766,0.23154615272854173
35.0,20615.0,68.52374687423553,3973.8974858492397,2776.9225576128574,13795.656209663666,2246.0,0.1089497938394373,0.003323975109106744,0.1927672804195605,0.13470398048085652,0.6692047639904761
36.0,13957.0,76.81608164807028,2892.6073903236247,2361.140691973179,8626.435836055127,1735.0,0.12431038188722505,0.005503767403315202,0.20725137137806296,0.16917250784360385,0.6180723533750181
37.0,14815.0,80.59947854083914,3297.44867743546,2231.4218450183853,9205.529999005315,2584.0,0.1744178197772528,0.0054403967965466855,0.2225750035393493,0.1506190918000935,0.6213655078640105
38.0,20190.0,147.93820809841077,4050.538724360943,4332.560754398057,11658.96231314259,3005.0,0.14883605745418524,0.007327301044993104,0.20062103637250833,0.21458943805834854,0.5774622245241501
39.0,17479.0,75.34597492227627,3605.2787029610326,2448.888790083236,11349.486532033454,2323.0,0.1329023399507981,0.004310657069756638,0.20626344201390426,0.14010462784388328,0.6493212730724557
40.0,24714.0,197.37176774766735,5470.3788347926475,5083.575523295081,13962.673874164602,3417.0,0.13826171400825443,0.007986233217919695,0.22134736727331258,0.20569618529153846,0.5649702142172291
41.0,17338.0,124.84734474420034,4091.010026177661,3214.830133992495,9907.312495085644,2703.0,0.1559003345253201,0.007200792752578172,0.23595628251111206,0.18542104821735467,0.5714218765189552
42.0,19473.0,125.61363428099389,4251.782843434718,3661.164264236749,11434.43925804754,2576.0,0.13228572895804447,0.006450656513171771,0.218342466154918,0.18801233832674724,0.587194539005163
43.0,19357.0,11.528335303205868,4374.691135392853,2612.7799119169354,12358.000617387008,2607.0,0.13467996073771762,0.0005955641526685885,0.22600047194259712,0.13497855617693524,0.6384254077277991
45.0,20094.0,197.362357184001,9033.387211504829,5607.760376257959,5255.49005505321,14842.0,0.7386284463023788,0.009821954672240521,0.4495564452824141,0.279076359921268,0.26154524012407737
46.0,16737.0,55.455733236797116,3637.498315588981,2273.58072364413,10770.46522753009,4506.0,0.26922387524645996,0.003313361608221134,0.2173327547104607,0.13584159190082631,0.6435122917804917
47.0,26822.0,232.76694716887332,6459.837640606705,5303.3825692317105,14826.01284299271,6334.0,0.2361494295727388,0.008678209945897894,0.24084101262421537,0.19772509765236412,0.5527556797775226
49.0,64132.0,1331.596012089355,23889.474362017634,24934.871947328178,13976.057678564835,30550.0,0.4763612549117445,0.020763363252188534,0.37250474586817245,0.38880546290975143,0.21792642796988765
51.0,13901.0,67.52698326260284,3392.2324314864663,2857.8781992595023,7583.362385991428,3119.0,0.22437234731314293,0.004857706874512829,0.24402794270099032,0.20558795764761545,0.5455263927768813
52.0,17654.0,139.05621002844703,4670.641658912593,3471.840734481837,9372.461396577122,6507.0,0.3685850232241985,0.007876753711818682,0.2645656315233144,0.19666028857379841,0.5308973261910684
