id_inequality,d_Hauptberuf,high,medium,low,unskilled
71.0,19729.0,153.04810913103853,3738.6839262541876,3051.6192360404957,12785.648728574279
72.0,35495.0,414.8921453567999,7161.995263983348,7239.654213621112,20678.45837703874
73.0,12886.0,67.60933342299725,2713.5852796644085,1690.4102997715659,8414.395087141029
74.0,22214.0,223.8352783536968,4845.689997533977,3498.2001605341966,13646.274563578132
75.0,26805.0,247.7095009205654,5590.797428310523,4702.6154524708445,16263.877618298067
76.0,28163.0,193.92299946291828,5879.021280627578,3420.6473930094253,18669.408326900077
77.0,26670.0,234.35984152022485,6415.734397507818,3752.5856405516824,16267.320120420274
78.0,896355.0,19366.526125598586,379317.88799337833,292605.31070251757,205065.27517850546
79.0,28799.0,421.4556050605021,6957.719496425549,5062.188725864579,16357.63617264937
80.0,24656.0,223.8710366804856,5608.196715665875,3903.0972017675285,14920.83504588611
81.0,30774.0,464.82610257850945,7102.347462834428,6167.397085118897,17039.429349468166
83.0,43499.0,869.182512733603,12896.58052195903,8881.164833799874,20852.07213150749
85.0,181651.0,5900.111996847109,64915.67615521656,45052.77573304384,65782.43611489248
86.0,98945.0,4781.542015049291,37835.07631648802,32083.66317809728,24244.718490365412
87.0,71416.0,1659.2569832961258,29935.806973745173,19765.298584693785,20055.637458264915
88.0,59065.0,2700.174922464741,22852.323900610678,21303.469578671808,12209.031598252775
91.0,164658.0,7021.804136416365,52894.31171930705,46317.140788278375,58424.74335599821
92.0,22225.0,280.97715996581957,5739.850685507423,3033.9051758732057,13170.266978653552
93.0,42164.0,940.1774762239378,8575.428069340951,13761.876739429244,18886.517715005866
94.0,41854.0,601.3954860091825,10211.348887088308,5709.601335311198,25331.654291591312
95.0,27092.0,1401.0009252062127,7999.814797553052,12709.979230655044,4981.205046585691
96.0,33091.0,1332.686405974202,11216.374058803034,10437.992604198682,10103.946931024082
97.0,41439.0,1073.4607338026735,9327.360098622103,11440.661795511134,19597.51737206409
98.0,22999.0,683.4775746430057,8052.964724500913,7958.990239234894,6303.567461621187
99.0,31020.0,412.0982110507146,9241.060550410299,5060.601940102059,16306.239298436929
100.0,37902.0,648.7604541095682,9462.898442719375,7354.550802750144,20435.79030042091
101.0,33132.0,298.72197754165177,8079.974410497414,3984.6780241343304,20768.625587826602
102.0,36631.0,560.1011691387912,10070.338048185113,6442.797039368068,19557.763743308027
103.0,41442.0,444.91387339935153,10204.712728719993,8171.294106814249,22621.079291066406
104.0,22699.0,185.98552374815083,5636.396740563729,3379.691587361368,13496.926148326753
105.0,18687.0,159.7679846833338,4448.494310794305,2872.624345600897,11206.113358921462
106.0,24237.0,196.2434580533208,5663.900972740967,3995.673805644459,14381.181763561253
107.0,39322.0,477.8161727981595,10550.841060427194,6954.561501935327,21338.78126483932
110.0,43535.0,598.3367467997875,11721.658710537056,7780.405038252276,23434.59950441088
111.0,24702.0,718.413430307343,9149.443077122527,8619.81988950393,6214.3236030662
112.0,20883.0,192.47940014817334,4706.553129927732,2964.384445491871,13019.583024432224
113.0,19745.0,162.39251047520156,4374.14374104204,3220.860364820589,11987.60338366217
114.0,22504.0,239.90960302790026,5338.7635909739165,4798.3834002378735,12126.94340576031
115.0,28716.0,246.02292477358225,5937.783575037125,6056.713210529995,16475.480289659296
117.0,15697.0,229.3333009899286,4386.986851228845,5918.647169589026,5162.0326781922
118.0,22086.0,185.57872436711222,4261.616643163706,3691.597441924972,13947.20719054421
119.0,17202.0,165.430500229079,3791.741921253876,3448.4181230552913,9796.409455461753
120.0,34784.0,258.0623280175831,7786.240267649622,7420.122717183354,19319.57468714944
121.0,39097.0,340.01079502434436,8668.755906999035,10232.337446436934,19855.895851539688
123.0,20143.0,395.85643440412844,5884.092315143141,8357.226571872914,5505.824678579817
124.0,27276.0,163.77204485934536,5014.40818690862,4641.458693013104,17456.36107521893
125.0,15360.0,183.851335235254,2980.3027957292434,6475.420980840509,5720.4248881949925
126.0,40540.0,387.82593333106854,8563.483190332698,10433.519193038373,21155.171683297856
127.0,15907.0,142.46323555180916,2959.4129513796615,5269.624294103847,7535.499518964682
128.0,21076.0,228.87826747198872,5648.427056914175,3412.9125340171686,11785.782141596666
129.0,14668.0,174.06479262156236,4039.158050794309,2290.511214058477,8164.265942525651
130.0,25738.0,419.88468418627656,7167.342253421862,6656.663595778238,11494.109466613623
131.0,20108.0,287.01383183780155,5079.488280153441,4805.094035237445,9936.403852771313
132.0,39193.0,647.8870887805974,10366.619692213888,6188.165494692192,21990.327724313323
134.0,85523.0,2247.9036252589913,35243.00501683269,26356.45799784802,21675.633360060292
136.0,20831.0,172.65747201134758,5081.061852086097,2718.5003405139146,12858.780335388641
137.0,21712.0,135.12259298444437,4879.085429887524,2324.8539355161083,14372.938041611924
139.0,9659.0,275.8809247075179,3294.032411960489,3943.553788628335,2145.5328747036583
141.0,19516.0,87.71355861692359,4222.873501134511,2011.7617475247694,13193.651192723795
142.0,23155.0,180.2098014437783,5638.799165987399,2778.0915666047767,14557.899465964045
143.0,18000.0,114.16425831450854,4051.798377333835,2112.8237055941913,11721.213658757464
144.0,17630.0,218.57893936066188,4121.38834581495,2710.1367772509375,10579.895937573452
145.0,19212.0,186.24616736536404,4569.566276518634,2224.5630248907505,12231.62453122525
146.0,8916.0,59.239774513399965,2185.3483381655087,1162.3341605141916,5509.0777268069
147.0,14642.0,114.57758325888254,3693.2074686182877,2117.796857599932,8716.418090522897
148.0,32498.0,244.6172957852391,7520.422129561044,3853.5249357315492,20879.43563892217
149.0,20811.0,178.3218421593868,4968.839346600622,3063.6939126371285,12600.144898602863
150.0,25733.0,394.94090062485554,6628.415885143138,5167.8465866874085,13541.796627544598
151.0,21439.0,277.54230233600435,5609.611072951906,3786.8068142795055,11765.039810432585
152.0,8982.0,63.026468854478296,2141.079817157681,997.8339375646879,5780.0597764231525
153.0,33969.0,209.08446214765866,7601.885719636784,4126.675233365786,22031.35458484977
154.0,15099.0,99.27143374451663,3399.369259565876,1763.920853114464,9836.438453575143
156.0,10948.0,274.0450503396681,4324.902692100283,3591.6245118006955,2757.427745759353
157.0,29985.0,153.49168186618425,6490.607453914419,3016.0208855338788,20324.879978685516
158.0,18430.0,189.73563488137214,4628.385732882567,2552.289045044016,11059.589587192046
159.0,10432.0,72.7600115546648,2528.5271662366713,1318.4134543050664,6512.299367903598
160.0,21330.0,264.8646458484803,5425.468391057457,3894.883669311649,11744.783293782413
162.0,12285.0,294.21156192237504,4116.450522171432,4755.220156429866,3119.117759476328
164.0,17749.0,167.41267278785227,3610.8800179936725,2587.933702301382,11382.773606917093
165.0,26130.0,430.3070890760547,6732.509586351568,5720.539630234995,13246.643694337381
168.0,16484.0,131.95308950796777,3221.4916745572436,1947.0478648983224,11183.507371036467
169.0,15083.0,147.74354988815492,3334.209023743826,2565.227440336298,9035.819986031722
170.0,18069.0,125.08255731224864,3487.4458194228982,2853.646910883111,11602.824712381744
171.0,18970.0,97.5685546282684,3790.043058521357,2296.1876391314413,12786.200747718933
172.0,21307.0,136.26157960637516,4447.40799456397,3115.262721626593,13608.067704203062
174.0,53419.0,1593.3038878491911,20353.35362821197,20761.33099542184,10711.011488516999
176.0,23062.0,479.507299174831,3869.3491185140815,8599.796862521634,10113.346719789453
177.0,14762.0,74.83953810515779,2696.8859233712137,1790.2530525407128,10200.021485982918
178.0,21485.0,134.9468933612725,4569.195126825997,2944.84216956165,13836.015810251081
179.0,23595.0,174.82281092864895,5277.053229332632,3348.623222164346,14794.500737574373
180.0,11797.0,100.51997663107866,2597.338223074622,1704.0410733878214,7395.1007269064785
181.0,9210.0,64.830886883527,2124.1873273246765,1468.560476747287,5552.421309044509
182.0,22298.0,189.94484545876247,5027.541422763136,3395.7610056452377,13684.752726132863
183.0,13301.0,57.291142864939985,2797.9609296577137,1645.037785361191,8800.710142116155
184.0,13058.0,99.67136800536701,3173.715025614434,1804.1563274449245,7980.457278935274
185.0,25240.0,137.21917890388642,5216.790447289919,3352.26966043114,16533.720713375056
186.0,12915.0,125.09310741236263,2922.4365598723634,2330.005067483405,7537.465265231869
187.0,14665.0,60.304208029394914,2927.555569742024,1722.686735883708,9954.453486344873
188.0,18422.0,117.85509772181399,3840.392972781351,2642.628428999814,11821.12350049702
189.0,17337.0,214.11652859562548,4363.886619660687,3627.1169329669447,9131.879918776744
190.0,19646.0,195.0513277705984,4432.472572864091,4146.458736239423,10872.017363125888
191.0,18230.0,110.05816536713581,3867.8055618683666,2212.632769157318,12039.503503607179
192.0,12919.0,67.0438225866137,2611.6351278665384,1589.398200231186,8650.922849315662
193.0,17607.0,157.89423622654834,4293.736876189042,2945.739590815381,10209.62929676903
194.0,11288.0,72.17439539447791,2649.8253737680584,1460.003074938395,7105.997155899069
195.0,14352.0,161.38347486507794,3449.006016355951,2557.5497222914014,8184.060786487569
196.0,12732.0,52.95360162217361,2387.1990788098883,1436.7938936323121,8855.053425935626
197.0,12488.0,62.71920574017858,2369.0236084453536,1509.5258013032872,8546.731384511182
198.0,13573.0,78.3778238499969,2854.636560640736,1765.7612447076972,8874.22437080157
199.0,13186.0,113.73348556480975,2738.5199388989795,1810.3594272770208,8523.38714825919
200.0,15243.0,129.1329955082689,3582.1606100240288,2155.008464828423,9376.69792963928
202.0,27886.0,415.96314018314706,6517.358324641131,5832.069771258387,15120.608763917335
203.0,27281.0,173.13026016600853,6217.983363511006,3164.8144636884003,17725.071912634583
205.0,20440.0,566.3072017173629,6888.09937657485,9327.966840383178,3657.626581324609
206.0,35168.0,413.36567618892093,8873.226076090097,5759.292336973406,20122.115910747576
207.0,17729.0,100.53048145705401,3648.6556253485637,1676.0547165996963,12303.759176594685
208.0,29396.0,350.0803573841252,6804.427896332056,5559.583300360542,16681.908445923276
209.0,13643.0,111.44646523473278,3060.8629016617197,1508.0738846791564,8962.61674842439
210.0,18839.0,124.17353616512443,4197.626068898175,2093.6731686944327,12423.527226242268
211.0,16785.0,91.04514604833048,3479.2505271786167,1634.5129201744799,11580.191406598573
212.0,19672.0,140.6467999348611,4234.158830228993,2069.0258728774397,13228.168496958706
213.0,22775.0,324.7931867740063,5740.484465983495,5872.680254143901,10837.042093098598
214.0,11957.0,58.87458292325343,2345.178165680205,1146.0050361453439,8406.942215251198
215.0,16050.0,79.1721904585572,3589.9976682525494,2426.8679661771903,9953.962175111703
216.0,20541.0,81.24115435619893,4288.3102530658125,2736.325082096952,13435.123510481037
217.0,31289.0,295.4876122554192,7035.565245995293,6184.907951901839,17773.039189847448
218.0,25231.0,160.3881778762599,5431.8476609279005,3766.2013527751506,15872.56280842069
219.0,22444.0,145.34282857888923,4769.425658948024,3695.6459880189964,13833.58552445409
220.0,16885.0,81.41845336655199,3657.7108736630844,2473.160849911813,10672.70982305855
221.0,11584.0,92.61980437857815,2605.7078923221397,1844.707394461082,7040.964908838199
222.0,21388.0,177.92527882929883,4752.7415314157715,3447.2309549247566,13010.102234830172
223.0,27252.0,240.41483703389417,6245.830327037829,4586.123481279417,16179.631354648858
225.0,192702.0,4457.468333413865,84194.10779338694,61172.62843656934,42877.79543662985
226.0,41729.0,717.0392259499152,9095.141617022991,7469.39397219521,24447.42518483188
227.0,26650.0,213.72297235309856,5640.5165478969175,5576.596432162166,15219.164047587818
228.0,31152.0,451.9969113410413,7244.690224267571,7879.700659370814,15575.612205020574
231.0,16778.0,98.26414673401146,3738.6023347118025,3064.916429188743,9876.217089365444
232.0,14368.0,110.62948143155496,3117.3705232827633,1951.9807427475685,9188.019252538114
233.0,15748.0,114.71911229472687,3390.9230327344076,2494.3334724977854,9748.02438247308
234.0,21481.0,223.47296130086517,5201.634326178175,4128.665280273775,11927.227432247184
235.0,34552.0,298.68386825747234,6788.368191933041,11661.52699732012,15803.420942489367
237.0,12615.0,309.69348916467663,4158.115628283027,5435.231734603827,2711.959147948469
238.0,32287.0,338.07294645955943,8343.261757548009,6151.854011344749,17453.811284647683
239.0,19209.0,196.5962134916429,4426.987092868946,3950.091437683148,10635.325255956264
240.0,64839.0,824.9292453401354,14373.800427158616,24779.183271847964,24861.087055653286
241.0,32206.0,373.3797062237695,8260.225191720681,8361.428236763688,15210.966865291863
242.0,22129.0,171.6050910026939,4763.866719622354,6565.547659522367,10627.980529852583
243.0,30077.0,268.6033598222565,6489.531887578396,6736.880634712188,16581.984117887157
244.0,27531.0,230.3396296607102,6979.358671104781,6428.3730364818075,13892.9286627527
245.0,26583.0,263.56261378104625,6166.962283439138,5512.2836978887035,14640.191404891113
246.0,31674.0,373.54101730263983,5886.433446196561,10438.825620532878,14975.19991596792
247.0,18747.0,189.6708164437427,4622.874687913715,3942.296842609905,9992.157653032637
248.0,36284.0,445.20231005076056,8919.704045473522,8892.460986305181,18026.632658170536
249.0,16081.0,173.1632907061067,3672.6067352942546,3422.5190322155504,8812.710941784087
250.0,29496.0,281.5815484773952,7253.579643216813,6289.144710861407,15671.694097444386
251.0,25824.0,227.07074168458627,6226.68298279406,4955.507327674123,14414.73894784723
253.0,24804.0,519.481515429628,9545.916450669834,9013.182308681828,5725.41972521871
254.0,21781.0,142.25357162323684,4790.227724167096,3349.823235631712,13498.695468577955
255.0,16877.0,218.20943428830046,4419.14701203436,4255.545203875296,7984.098349802044
256.0,13179.0,94.87835589746115,3062.8072658014225,2160.5481654335154,7860.766212867602
257.0,13579.0,107.80319683896914,3090.9952928410876,2808.142546995321,7572.058963324623
258.0,24528.0,223.07290962952848,5325.082815005076,7729.700216724729,11250.144058640666
259.0,38616.0,714.6094820309725,11432.519921585454,10463.515248470792,16005.35534791278
260.0,32791.0,314.65513772782697,8415.65739303018,6264.56326983775,17796.12419940424
261.0,34989.0,305.76285050576695,8355.210645164483,9421.832876326744,16906.193628003006
263.0,32104.0,698.224100371775,13403.05735341825,10267.687680586745,7735.03086562323
264.0,23731.0,247.46941053517264,5230.370592541486,5948.562730570635,12304.597266352706
265.0,29789.0,264.18129301882084,6214.612811666546,7559.201979046562,15751.003916268071
266.0,18959.0,173.2839465733543,4008.5881675634396,3679.587241387829,11097.540644475377
267.0,20219.0,194.33725270766115,4449.018278033424,4602.510923256621,10973.133546002293
268.0,20246.0,102.99213460624054,3506.940082096679,3765.3819591467627,12870.685824150318
270.0,10665.0,221.82070817403806,3338.225448498695,3969.9578687979315,3134.995974529336
271.0,43972.0,333.30828005248634,8118.488892581421,8334.11274144971,27186.09008591638
272.0,29238.0,268.4602371810946,5817.192103388453,5915.4925995532285,17236.855059877224
273.0,20731.0,147.08352074381344,3614.6353844588566,4170.847803328013,12798.433291469319
275.0,21709.0,495.3571345184574,8080.674045875089,7221.174256241627,5911.794563364827
277.0,30580.0,292.6963630671655,6241.650458807977,6260.5653001074,17785.087878017457
278.0,24778.0,398.3740832877868,4319.667909598179,9262.974456149084,10796.98355096495
280.0,21974.0,465.13691359833024,6868.541523202461,7495.378932602351,7144.942630596858
281.0,57744.0,947.8543045912936,10203.921960083462,20396.21912887059,26196.004606454655
282.0,21547.0,366.0736724311623,5966.405467384266,6870.400041537337,8344.120818647236
283.0,43342.0,621.2274054975187,9059.065537560278,16569.301109269134,17092.405947673073
285.0,13684.0,296.04199344718324,4999.2801829019845,4631.045424949968,3757.632398700864
286.0,59968.0,898.0861109127791,11527.250132708708,22342.322535702267,25200.341220676244
287.0,51027.0,422.86470381890206,8480.743754437684,11494.712717175527,30628.678824567884
288.0,41409.0,388.3104422578601,7745.129946164532,11514.383460490106,21761.1761510875
290.0,12084.0,256.67732956823966,4081.635238131001,4240.04382264106,3505.643609659699
291.0,49987.0,376.39960390175617,10295.79785560242,11013.898996196225,28300.9035442996
292.0,32015.0,277.6413977406283,6536.421269356122,7338.651005654314,17862.286327248938
293.0,37668.0,249.57874801329535,7539.672223149254,8512.433239269028,21366.315789568423
294.0,42384.0,314.89395230855973,9758.61055534672,9676.507918490284,22633.987573854436
295.0,21813.0,280.8923701119001,3613.719536998611,7221.841784976336,10696.546307913153
296.0,43756.0,555.2985575879254,10982.536689693507,10889.748171373762,21328.416581344805
299.0,19145.0,119.71702174005607,4130.359138936532,3841.1175451407325,11053.80629418268
300.0,24756.0,195.85935075564666,5352.632722072365,2694.4111582852406,16513.09676888675
301.0,31070.0,272.57209732200647,6851.230957286398,4063.2566823777534,19882.940263013843
302.0,28669.0,288.55930330090854,6810.0212140715175,4047.8981706469376,17522.521311980636
303.0,33573.0,710.4446647470209,9377.622529722945,7212.924097298824,16272.008708231211
306.0,44485.0,666.0495507971668,11627.426294791268,11117.240703326399,21074.283451085164
307.0,27655.0,260.30344757811514,6196.357475812369,3706.412121924638,17491.92695468488
308.0,43022.0,935.3121120668164,11818.776116181414,8540.242864737842,21727.668907013925
309.0,37695.0,794.2261097952531,10889.892600399091,5960.136253971786,20050.74503583387
311.0,97120.0,3077.4637134254376,38277.58598148935,31874.138380330827,23890.811924754384
313.0,24730.0,291.5519927530979,6387.541694890089,3483.4179077878807,14567.488404568932
314.0,29664.0,343.1983996507861,7138.726402076335,5897.849863171696,16284.225335101182
315.0,25649.0,394.9511506355809,6558.696448371563,4610.532434191055,14084.819966801802
317.0,10259.0,254.98059252134908,3513.4709131163117,2802.2234794992755,3688.3250148630636
319.0,31022.0,502.36102706093726,8520.767279719754,5910.310654968896,16088.561038250413
323.0,18153.0,456.4771968654982,5840.911144390592,7013.333902274643,4842.277756469266
324.0,19660.0,224.0035267733999,4850.796784547594,2796.696362857032,11788.503325821974
325.0,14808.0,280.1107679022559,5020.8124132154935,3651.2802535066003,5855.796565375651
326.0,26873.0,339.7861812497446,6629.325480273968,5283.466925903409,14620.42141257288
327.0,26320.0,353.48576644138177,6303.909667866443,5314.923161475238,14347.681404216939
328.0,21002.0,169.84337768008308,4853.459532097813,2422.336443812449,13556.360646409656
329.0,30045.0,495.40055178503076,7712.95561947843,7106.083346134761,14730.560482601779
330.0,29316.0,507.79624861022484,7504.497652981054,6172.376150521314,15131.329947887407
331.0,32694.0,485.8356040332005,8347.158317927597,5916.066062153277,17944.940015885928
333.0,64009.0,2306.4540558661683,25244.41760021101,20069.63698044134,16388.49136348148
335.0,32623.0,401.1655797033691,9347.496379628537,5176.652381715884,17697.68565895221
336.0,24369.0,373.0701005792904,5682.417572168284,6346.941224519148,11966.571102733278
338.0,41201.0,581.3258631333406,9723.965419550272,9784.96134338704,21110.74737392935
339.0,32410.0,428.1402507442382,8484.211685774997,6006.707692071383,17490.940371409382
340.0,20580.0,158.804988311568,4954.375389709812,2548.086940894026,12918.732681084593
341.0,28765.0,258.0065584528536,7307.282335931281,3852.5629308919024,17347.148174723963
342.0,36711.0,614.5443790795279,11539.951437840153,6778.452277599328,17778.051905480992
344.0,12329.0,235.32653575902452,6504.258409416332,2835.5348786044406,2753.880176220203
345.0,30136.0,305.21004828057403,8002.957672077551,6325.741739704685,15502.090539937191
346.0,17095.0,375.4668571990158,5012.2800863096,4711.699736710658,6995.553319780727
350.0,11505.0,236.39224576287899,4865.892249866825,3252.5656474970474,3150.1498568732486
351.0,13675.0,139.86028965206663,3890.6106537019286,2736.847374199957,6907.6816824460475
353.0,11614.0,262.46129992760655,4272.139446929209,4245.524352188847,2833.8749009543376
355.0,21633.0,305.55765707385245,5598.636264279201,5240.786675436153,10488.019403210794
356.0,18815.0,188.39116642549118,4446.142155191057,4528.417605866423,9652.04907251703
357.0,17160.0,193.4123354302023,4450.068986942373,4412.688910721031,8103.829766906394
359.0,12437.0,259.1281866081469,4795.734506640937,3924.361094699102,3457.7762120518137
360.0,17744.0,117.28294919198194,3247.6802613554937,5008.386533659023,9370.650255793502
361.0,19685.0,217.26063153033672,4797.868002214366,4299.933445777721,10369.937920477576
362.0,13402.0,117.98592298505848,3284.8134317195436,2144.218017777941,7854.982627517458
364.0,39693.0,1118.2424057968167,17766.15389027429,11303.733729491147,9504.869974437745
365.0,16069.0,195.9702274228825,4766.313338604308,2591.9675624425035,8514.748871530306
366.0,8569.0,99.21723212501274,1931.7777041517384,1867.9660739137007,4670.038989809548
367.0,21231.0,347.138995527081,7017.468607285424,5571.92463905691,8294.467758130586
368.0,27503.0,268.60562408232335,7639.864370419813,4501.837649675663,15092.6923558222
369.0,11923.0,131.60043485005426,3599.121224053699,1908.707903517997,6283.57043757825
370.0,17047.0,217.0695288111534,4745.289577448601,3493.587062692016,8591.05383104823
372.0,18148.0,535.7117454748284,6552.346357992845,6686.659802836016,4373.282093696312
373.0,20361.0,221.60253316371603,5536.094081893444,3295.566485862636,11307.736899080204
374.0,27911.0,457.23913803329896,8083.8044550504765,5872.972045334965,13496.98436158126
375.0,18410.0,289.1324282468487,4865.603276879168,4394.609883379092,8860.654411494892
376.0,5780.0,114.94496897599777,1901.4725169147073,952.0122419633102,2811.570272145985
377.0,15765.0,217.62633271633445,4687.678472172534,2438.2522608596564,8421.442934251474
378.0,25299.0,311.9376795346234,7564.660853212756,3673.7851539453336,13748.61631330729
379.0,17281.0,172.40913557325064,5514.279774015378,2633.0668746862193,8961.244215725152
380.0,21383.0,369.6906092750072,7169.576553446145,3818.7510023402674,10024.98183493858
382.0,81113.0,3036.6090430811937,25346.835346412372,36285.98684042358,16443.568770082853
384.0,12345.0,306.4740493119759,3565.035396901758,5182.724812872761,3290.7657409135054
385.0,19200.0,403.18639036277966,6161.3967373784235,3235.8390729274574,9399.577799331339
386.0,29180.0,441.0589404613761,8315.938326522159,6101.746770168822,14321.255962847643
387.0,15547.0,173.45128260379315,4966.731016088917,2509.2628209853015,7897.554880321988
388.0,20130.0,257.79142708995846,6113.434092504365,3326.6118706564384,10432.162609749237
389.0,32982.0,483.11986446992694,9670.636305658889,6565.690631536108,16262.553198335077
390.0,17999.0,150.9100032646871,5535.607491404628,2263.541684659432,10048.940820671254
391.0,12529.0,265.38746678874963,3889.600425921232,4417.938902205504,3956.0732050845154
392.0,32802.0,496.2826159731824,10421.340170962703,6319.431058542612,15564.946154521502
393.0,42548.0,628.2746713401807,14356.92389728707,9002.08283271593,18560.718598656822
395.0,70713.0,1551.8129594236818,23539.729616182394,25603.022151059165,20018.43527333476
397.0,24751.0,327.119143090141,7170.8782982203975,4181.533138310243,13071.46942037922
398.0,11459.0,57.43247969351773,2431.218204242884,1765.0297595029228,7205.319556560676
399.0,21284.0,133.26187689307474,4937.801644852218,3447.617190254605,12765.319288000102
400.0,14684.0,72.32604205691528,3328.33158187574,2230.485185685896,9052.857190381448
401.0,12215.0,127.96720332976514,2861.252061328035,2576.4627355714424,6649.3179997707575
402.0,14491.0,74.9020277220746,3144.213759372551,2169.2635565866167,9102.620656318757
403.0,11524.0,38.167324208754465,2353.8096183435905,1658.3313650441407,7473.691692403514
404.0,16082.0,178.5588107709396,3668.2576617214463,2995.151542358198,9240.031985149417
406.0,100184.0,2917.4181932086726,39845.79160820788,32700.641436011367,24720.14876257208
